Date_Time;Store;Product;Quantity;Unit_Price;Unit_Cost;Unit_Profit;Total_Price
01/10/2022 17:30;store6;p35;2;470.54;346.16;124.38;941.09
01/10/2022 17:36;store6;p27;2;187.69;63.16;124.53;375.39
01/10/2022 17:09;store6;p43;6;201.99;121.93;80.06;1211.95
01/10/2022 17:23;store6;p25;5;168.06;104.11;63.95;840.31
01/10/2022 17:39;store6;p22;7;328.86;164.07;164.78;2301.99
01/10/2022 17:28;store6;p21;2;457.76;185.00;272.76;915.53
01/10/2022 17:18;store6;p14;6;240.01;114.72;125.28;1440.04
01/10/2022 17:55;store6;p40;7;11.55;8.53;3.03;80.88
01/10/2022 17:55;store6;p0;2;327.01;201.20;125.82;654.03
01/10/2022 17:14;store6;p39;6;163.85;106.11;57.74;983.12
01/10/2022 17:48;store6;p0;5;327.01;201.20;125.82;1635.07
01/10/2022 17:04;store6;p42;4;227.21;137.97;89.25;908.85
01/10/2022 17:15;store6;p4;6;24.21;9.24;14.96;145.24
01/10/2022 17:39;store6;p41;6;28.20;20.49;7.72;169.23
01/10/2022 17:17;store6;p7;3;269.22;137.00;132.22;807.65
01/10/2022 17:14;store6;p23;8;271.24;103.13;168.11;2169.89
01/10/2022 17:51;store6;p23;5;271.24;103.13;168.11;1356.18
01/10/2022 17:39;store6;p5;3;114.85;40.65;74.19;344.54
01/10/2022 17:51;store6;p2;1;414.34;211.85;202.49;414.34
01/10/2022 17:06;store6;p47;7;310.13;235.03;75.10;2170.94
01/10/2022 17:26;store6;p48;7;346.45;119.18;227.27;2425.13
01/10/2022 17:27;store6;p40;4;11.55;8.53;3.03;46.22
01/10/2022 17:51;store6;p39;7;163.85;106.11;57.74;1146.97
01/10/2022 17:04;store6;p3;6;269.33;105.20;164.13;1615.95
01/10/2022 17:35;store6;p10;5;227.62;79.60;148.02;1138.11
01/10/2022 17:41;store6;p8;9;478.84;320.48;158.37;4309.57
01/10/2022 17:18;store6;p0;7;327.01;201.20;125.82;2289.10
01/10/2022 17:42;store6;p29;5;238.17;109.49;128.68;1190.85
01/10/2022 17:14;store6;p17;9;189.09;143.92;45.16;1701.77
01/10/2022 17:23;store6;p19;9;219.53;101.11;118.43;1975.81
01/10/2022 17:10;store6;p44;1;158.44;72.40;86.04;158.44
01/10/2022 17:01;store6;p19;4;219.53;101.11;118.43;878.14
01/10/2022 17:01;store6;p4;9;24.21;9.24;14.96;217.87
01/10/2022 17:44;store6;p13;1;117.80;66.89;50.91;117.80
01/10/2022 17:01;store6;p34;6;444.85;293.93;150.92;2669.12
01/10/2022 17:35;store6;p40;3;11.55;8.53;3.03;34.66
01/10/2022 17:30;store6;p9;9;89.05;42.28;46.77;801.44
01/10/2022 17:42;store6;p1;2;174.76;101.24;73.52;349.51
01/10/2022 17:58;store6;p16;7;342.49;140.32;202.17;2397.43
01/10/2022 17:54;store6;p44;2;158.44;72.40;86.04;316.88
01/10/2022 17:01;store6;p44;9;158.44;72.40;86.04;1425.96
01/10/2022 17:11;store6;p14;1;240.01;114.72;125.28;240.01
01/10/2022 17:24;store6;p22;8;328.86;164.07;164.78;2630.85
01/10/2022 17:35;store6;p41;2;28.20;20.49;7.72;56.41
01/10/2022 17:44;store6;p42;4;227.21;137.97;89.25;908.85
01/10/2022 17:28;store6;p38;6;299.96;155.56;144.40;1799.76
01/10/2022 17:27;store6;p41;8;28.20;20.49;7.72;225.63
01/10/2022 17:06;store6;p47;6;310.13;235.03;75.10;1860.81
01/10/2022 17:16;store6;p9;9;89.05;42.28;46.77;801.44
01/10/2022 17:02;store6;p19;6;219.53;101.11;118.43;1317.21
01/10/2022 17:31;store6;p38;5;299.96;155.56;144.40;1499.80
01/10/2022 17:05;store6;p31;2;222.95;137.75;85.19;445.89
01/10/2022 17:15;store6;p30;3;199.67;81.62;118.05;599.01
01/10/2022 17:31;store6;p46;1;116.80;51.52;65.28;116.80
01/10/2022 17:01;store6;p33;5;40.89;26.71;14.17;204.44
01/10/2022 17:24;store6;p48;1;346.45;119.18;227.27;346.45
01/10/2022 17:17;store6;p7;6;269.22;137.00;132.22;1615.29
01/10/2022 17:02;store6;p44;5;158.44;72.40;86.04;792.20
01/10/2022 17:49;store6;p1;6;174.76;101.24;73.52;1048.53
01/10/2022 17:24;store6;p1;1;174.76;101.24;73.52;174.76
01/10/2022 17:42;store6;p20;5;229.70;101.21;128.49;1148.49
01/10/2022 17:44;store6;p31;7;222.95;137.75;85.19;1560.63
01/10/2022 17:50;store6;p26;9;74.17;25.89;48.28;667.54
01/10/2022 17:10;store6;p7;1;269.22;137.00;132.22;269.22
01/10/2022 17:21;store6;p11;4;328.13;112.63;215.50;1312.53
01/10/2022 17:57;store6;p13;7;117.80;66.89;50.91;824.63
01/10/2022 17:04;store6;p7;4;269.22;137.00;132.22;1076.86
01/10/2022 17:21;store6;p24;6;331.02;186.23;144.79;1986.10
01/10/2022 17:17;store6;p38;7;299.96;155.56;144.40;2099.73
01/10/2022 17:21;store6;p42;2;227.21;137.97;89.25;454.43
01/10/2022 17:06;store6;p22;1;328.86;164.07;164.78;328.86
01/10/2022 17:02;store6;p30;8;199.67;81.62;118.05;1597.36
01/10/2022 17:05;store6;p12;9;110.77;44.56;66.22;996.95
01/10/2022 17:42;store6;p6;1;183.24;68.39;114.85;183.24
01/10/2022 17:53;store6;p47;9;310.13;235.03;75.10;2791.21
01/10/2022 17:21;store6;p16;5;342.49;140.32;202.17;1712.45
01/10/2022 17:46;store6;p24;5;331.02;186.23;144.79;1655.08
01/10/2022 17:38;store6;p1;8;174.76;101.24;73.52;1398.04
01/10/2022 17:14;store6;p11;3;328.13;112.63;215.50;984.39
01/10/2022 17:06;store6;p1;2;174.76;101.24;73.52;349.51
01/10/2022 17:06;store6;p22;3;328.86;164.07;164.78;986.57
01/10/2022 17:17;store6;p18;7;476.74;211.84;264.90;3337.19
01/10/2022 17:44;store6;p35;3;470.54;346.16;124.38;1411.63
01/10/2022 17:16;store6;p13;4;117.80;66.89;50.91;471.21
01/10/2022 17:41;store6;p32;7;38.32;15.21;23.10;268.22
01/10/2022 17:06;store6;p16;9;342.49;140.32;202.17;3082.41
01/10/2022 17:02;store6;p30;2;199.67;81.62;118.05;399.34
01/10/2022 17:44;store6;p38;1;299.96;155.56;144.40;299.96
01/10/2022 17:03;store6;p44;4;158.44;72.40;86.04;633.76
01/10/2022 17:37;store6;p40;4;11.55;8.53;3.03;46.22
01/10/2022 17:16;store6;p26;4;74.17;25.89;48.28;296.69
01/10/2022 17:14;store6;p33;4;40.89;26.71;14.17;163.55
01/10/2022 17:44;store6;p10;5;227.62;79.60;148.02;1138.11
01/10/2022 17:57;store6;p16;1;342.49;140.32;202.17;342.49
01/10/2022 17:25;store6;p3;1;269.33;105.20;164.13;269.33
01/10/2022 17:21;store6;p35;3;470.54;346.16;124.38;1411.63
01/10/2022 17:50;store6;p41;4;28.20;20.49;7.72;112.82
01/10/2022 17:36;store6;p28;8;152.52;77.90;74.62;1220.15
01/10/2022 17:55;store6;p9;6;89.05;42.28;46.77;534.29
01/10/2022 17:32;store6;p26;3;74.17;25.89;48.28;222.51
01/10/2022 17:22;store6;p35;3;470.54;346.16;124.38;1411.63
01/10/2022 17:52;store6;p21;8;457.76;185.00;272.76;3662.11
01/10/2022 17:10;store6;p8;8;478.84;320.48;158.37;3830.73
01/10/2022 17:36;store6;p18;3;476.74;211.84;264.90;1430.22
01/10/2022 17:56;store6;p3;4;269.33;105.20;164.13;1077.30
01/10/2022 17:12;store6;p23;3;271.24;103.13;168.11;813.71
01/10/2022 17:41;store6;p27;1;187.69;63.16;124.53;187.69
01/10/2022 17:17;store6;p5;7;114.85;40.65;74.19;803.92
01/10/2022 17:47;store6;p0;2;327.01;201.20;125.82;654.03
01/10/2022 17:05;store6;p36;5;248.18;139.33;108.85;1240.90
01/10/2022 17:32;store6;p23;1;271.24;103.13;168.11;271.24
01/10/2022 17:23;store6;p22;8;328.86;164.07;164.78;2630.85
01/10/2022 17:45;store6;p41;1;28.20;20.49;7.72;28.20
01/10/2022 17:23;store6;p31;1;222.95;137.75;85.19;222.95
01/10/2022 17:15;store6;p17;9;189.09;143.92;45.16;1701.77
01/10/2022 17:51;store6;p10;7;227.62;79.60;148.02;1593.36
01/10/2022 17:51;store6;p48;8;346.45;119.18;227.27;2771.58
01/10/2022 17:45;store6;p38;8;299.96;155.56;144.40;2399.69
01/10/2022 17:08;store6;p41;4;28.20;20.49;7.72;112.82
01/10/2022 17:36;store6;p0;3;327.01;201.20;125.82;981.04
01/10/2022 17:14;store6;p36;9;248.18;139.33;108.85;2233.61
01/10/2022 17:08;store6;p17;2;189.09;143.92;45.16;378.17
01/10/2022 17:39;store6;p35;3;470.54;346.16;124.38;1411.63
01/10/2022 17:05;store6;p18;4;476.74;211.84;264.90;1906.96
01/10/2022 17:39;store6;p30;1;199.67;81.62;118.05;199.67
01/10/2022 17:54;store6;p12;3;110.77;44.56;66.22;332.32
01/10/2022 17:54;store6;p33;2;40.89;26.71;14.17;81.77
01/10/2022 17:17;store6;p36;5;248.18;139.33;108.85;1240.90
01/10/2022 17:30;store6;p0;6;327.01;201.20;125.82;1962.08
01/10/2022 17:37;store6;p33;2;40.89;26.71;14.17;81.77
01/10/2022 17:04;store6;p31;1;222.95;137.75;85.19;222.95
01/10/2022 17:04;store6;p33;1;40.89;26.71;14.17;40.89
01/10/2022 17:23;store6;p25;4;168.06;104.11;63.95;672.25
01/10/2022 17:34;store6;p1;3;174.76;101.24;73.52;524.27
01/10/2022 17:49;store6;p18;8;476.74;211.84;264.90;3813.93
01/10/2022 17:11;store6;p36;5;248.18;139.33;108.85;1240.90
01/10/2022 17:15;store6;p9;1;89.05;42.28;46.77;89.05
01/10/2022 17:35;store6;p13;1;117.80;66.89;50.91;117.80
01/10/2022 17:02;store6;p37;5;181.43;117.00;64.43;907.17
01/10/2022 17:13;store6;p39;1;163.85;106.11;57.74;163.85
01/10/2022 17:22;store6;p20;5;229.70;101.21;128.49;1148.49
01/10/2022 17:41;store6;p26;7;74.17;25.89;48.28;519.20
01/10/2022 17:41;store6;p41;5;28.20;20.49;7.72;141.02
01/10/2022 17:03;store6;p10;9;227.62;79.60;148.02;2048.61
01/10/2022 17:44;store6;p5;8;114.85;40.65;74.19;918.76
01/10/2022 17:06;store6;p10;6;227.62;79.60;148.02;1365.74
01/10/2022 17:27;store6;p3;2;269.33;105.20;164.13;538.65
01/10/2022 17:21;store6;p45;8;204.54;71.15;133.39;1636.32
01/10/2022 17:30;store6;p15;1;407.36;186.41;220.95;407.36
01/10/2022 17:03;store6;p4;2;24.21;9.24;14.96;48.41
01/10/2022 17:41;store6;p4;2;24.21;9.24;14.96;48.41
01/10/2022 17:39;store6;p8;8;478.84;320.48;158.37;3830.73
01/10/2022 17:50;store6;p8;9;478.84;320.48;158.37;4309.57
01/10/2022 17:36;store6;p8;2;478.84;320.48;158.37;957.68
01/10/2022 17:52;store6;p47;9;310.13;235.03;75.10;2791.21
01/10/2022 17:40;store6;p23;9;271.24;103.13;168.11;2441.13
01/10/2022 17:18;store6;p45;6;204.54;71.15;133.39;1227.24
01/10/2022 17:28;store6;p43;2;201.99;121.93;80.06;403.98
01/10/2022 17:24;store6;p12;8;110.77;44.56;66.22;886.18
01/10/2022 17:21;store6;p48;7;346.45;119.18;227.27;2425.13
01/10/2022 17:16;store6;p39;9;163.85;106.11;57.74;1474.68
01/10/2022 17:07;store6;p18;4;476.74;211.84;264.90;1906.96
01/10/2022 17:35;store6;p5;3;114.85;40.65;74.19;344.54
01/10/2022 17:50;store6;p45;4;204.54;71.15;133.39;818.16
01/10/2022 17:33;store6;p28;7;152.52;77.90;74.62;1067.63
01/10/2022 17:31;store6;p15;7;407.36;186.41;220.95;2851.51
01/10/2022 17:45;store6;p23;7;271.24;103.13;168.11;1898.66
01/10/2022 17:34;store6;p45;4;204.54;71.15;133.39;818.16
01/10/2022 17:51;store6;p3;3;269.33;105.20;164.13;807.98
01/10/2022 17:43;store6;p4;5;24.21;9.24;14.96;121.04
01/10/2022 17:05;store6;p1;1;174.76;101.24;73.52;174.76
01/10/2022 17:10;store6;p16;6;342.49;140.32;202.17;2054.94
01/10/2022 17:02;store6;p19;8;219.53;101.11;118.43;1756.27
01/10/2022 17:44;store6;p37;4;181.43;117.00;64.43;725.74
01/10/2022 17:21;store6;p31;6;222.95;137.75;85.19;1337.68
01/10/2022 17:45;store6;p17;1;189.09;143.92;45.16;189.09
01/10/2022 17:03;store6;p41;3;28.20;20.49;7.72;84.61
01/10/2022 17:07;store6;p23;5;271.24;103.13;168.11;1356.18
01/10/2022 17:43;store6;p2;1;414.34;211.85;202.49;414.34
01/10/2022 17:33;store6;p21;6;457.76;185.00;272.76;2746.59
01/10/2022 17:35;store6;p19;3;219.53;101.11;118.43;658.60
01/10/2022 17:34;store6;p9;2;89.05;42.28;46.77;178.10
01/10/2022 17:16;store6;p44;6;158.44;72.40;86.04;950.64
01/10/2022 17:22;store6;p5;4;114.85;40.65;74.19;459.38
01/10/2022 17:53;store6;p2;7;414.34;211.85;202.49;2900.36
01/10/2022 17:41;store6;p1;5;174.76;101.24;73.52;873.78
01/10/2022 17:30;store6;p1;1;174.76;101.24;73.52;174.76
01/10/2022 17:19;store6;p8;8;478.84;320.48;158.37;3830.73
01/10/2022 17:14;store6;p25;7;168.06;104.11;63.95;1176.43
01/10/2022 17:12;store6;p12;8;110.77;44.56;66.22;886.18
01/10/2022 17:47;store6;p43;2;201.99;121.93;80.06;403.98
01/10/2022 17:26;store6;p25;1;168.06;104.11;63.95;168.06
01/10/2022 17:23;store6;p45;6;204.54;71.15;133.39;1227.24
01/10/2022 17:43;store6;p31;7;222.95;137.75;85.19;1560.63
01/10/2022 17:38;store6;p48;4;346.45;119.18;227.27;1385.79
01/10/2022 17:20;store6;p42;3;227.21;137.97;89.25;681.64
01/10/2022 17:20;store6;p22;6;328.86;164.07;164.78;1973.14
01/10/2022 17:51;store6;p29;1;238.17;109.49;128.68;238.17
01/10/2022 17:33;store6;p33;3;40.89;26.71;14.17;122.66
01/10/2022 17:23;store6;p26;1;74.17;25.89;48.28;74.17
01/10/2022 17:32;store6;p23;5;271.24;103.13;168.11;1356.18
01/10/2022 17:45;store6;p12;4;110.77;44.56;66.22;443.09
01/10/2022 17:08;store6;p11;5;328.13;112.63;215.50;1640.66
01/10/2022 17:32;store6;p43;4;201.99;121.93;80.06;807.97
01/10/2022 17:35;store6;p28;3;152.52;77.90;74.62;457.56
01/10/2022 17:00;store6;p39;5;163.85;106.11;57.74;819.27
01/10/2022 17:14;store6;p1;9;174.76;101.24;73.52;1572.80
01/10/2022 17:29;store6;p24;5;331.02;186.23;144.79;1655.08
01/10/2022 17:03;store6;p38;2;299.96;155.56;144.40;599.92
01/10/2022 17:30;store6;p49;7;130.63;44.82;85.81;914.43
01/10/2022 17:33;store6;p7;9;269.22;137.00;132.22;2422.94
01/10/2022 17:29;store6;p18;6;476.74;211.84;264.90;2860.44
01/10/2022 17:32;store6;p49;4;130.63;44.82;85.81;522.53
01/10/2022 17:15;store6;p43;8;201.99;121.93;80.06;1615.93
01/10/2022 17:36;store6;p32;5;38.32;15.21;23.10;191.58
01/10/2022 17:21;store6;p43;8;201.99;121.93;80.06;1615.93
01/10/2022 17:08;store6;p7;7;269.22;137.00;132.22;1884.51
01/10/2022 17:02;store6;p34;3;444.85;293.93;150.92;1334.56
01/10/2022 17:37;store6;p10;3;227.62;79.60;148.02;682.87
01/10/2022 17:29;store6;p23;4;271.24;103.13;168.11;1084.95
01/10/2022 17:37;store6;p12;6;110.77;44.56;66.22;664.63
01/10/2022 17:31;store6;p39;8;163.85;106.11;57.74;1310.83
01/10/2022 17:46;store6;p1;2;174.76;101.24;73.52;349.51
01/10/2022 17:46;store6;p30;1;199.67;81.62;118.05;199.67
01/10/2022 17:41;store6;p6;8;183.24;68.39;114.85;1465.93
01/10/2022 17:23;store6;p33;2;40.89;26.71;14.17;81.77
01/10/2022 17:13;store6;p21;7;457.76;185.00;272.76;3204.35
01/10/2022 17:01;store6;p15;1;407.36;186.41;220.95;407.36
01/10/2022 17:52;store6;p27;8;187.69;63.16;124.53;1501.56
01/10/2022 17:08;store6;p46;5;116.80;51.52;65.28;584.01
01/10/2022 17:05;store6;p7;1;269.22;137.00;132.22;269.22
01/10/2022 17:08;store6;p8;8;478.84;320.48;158.37;3830.73
01/10/2022 17:22;store6;p49;4;130.63;44.82;85.81;522.53
01/10/2022 17:06;store6;p24;3;331.02;186.23;144.79;993.05
01/10/2022 17:35;store6;p12;5;110.77;44.56;66.22;553.86
01/10/2022 17:26;store6;p26;7;74.17;25.89;48.28;519.20
01/10/2022 17:42;store6;p32;1;38.32;15.21;23.10;38.32
01/10/2022 17:51;store6;p29;5;238.17;109.49;128.68;1190.85
01/10/2022 17:13;store6;p14;9;240.01;114.72;125.28;2160.06
01/10/2022 17:47;store6;p15;6;407.36;186.41;220.95;2444.15
01/10/2022 17:50;store6;p46;3;116.80;51.52;65.28;350.40
01/10/2022 17:31;store6;p6;1;183.24;68.39;114.85;183.24
01/10/2022 17:40;store6;p15;7;407.36;186.41;220.95;2851.51
01/10/2022 17:29;store6;p23;5;271.24;103.13;168.11;1356.18
01/10/2022 17:18;store6;p25;9;168.06;104.11;63.95;1512.56
01/10/2022 17:17;store6;p37;7;181.43;117.00;64.43;1270.04
01/10/2022 17:50;store6;p24;3;331.02;186.23;144.79;993.05
01/10/2022 17:39;store6;p4;1;24.21;9.24;14.96;24.21
01/10/2022 17:43;store6;p32;6;38.32;15.21;23.10;229.90
01/10/2022 17:45;store6;p34;1;444.85;293.93;150.92;444.85
01/10/2022 17:14;store6;p27;3;187.69;63.16;124.53;563.08
01/10/2022 17:56;store6;p22;2;328.86;164.07;164.78;657.71
01/10/2022 17:02;store6;p30;1;199.67;81.62;118.05;199.67
01/10/2022 17:55;store6;p10;7;227.62;79.60;148.02;1593.36
01/10/2022 17:15;store6;p16;1;342.49;140.32;202.17;342.49
01/10/2022 17:42;store6;p20;8;229.70;101.21;128.49;1837.59
01/10/2022 17:31;store6;p27;8;187.69;63.16;124.53;1501.56
01/10/2022 17:03;store6;p9;8;89.05;42.28;46.77;712.39
01/10/2022 17:18;store6;p40;9;11.55;8.53;3.03;103.99
01/10/2022 17:17;store6;p25;5;168.06;104.11;63.95;840.31
01/10/2022 17:06;store6;p42;2;227.21;137.97;89.25;454.43
01/10/2022 17:18;store6;p22;5;328.86;164.07;164.78;1644.28
01/10/2022 17:27;store6;p13;4;117.80;66.89;50.91;471.21
01/10/2022 17:17;store6;p3;9;269.33;105.20;164.13;2423.93
01/10/2022 17:05;store6;p0;9;327.01;201.20;125.82;2943.12
01/10/2022 17:24;store6;p41;1;28.20;20.49;7.72;28.20
01/10/2022 17:40;store6;p37;6;181.43;117.00;64.43;1088.61
01/10/2022 17:21;store6;p16;3;342.49;140.32;202.17;1027.47
01/10/2022 17:48;store6;p20;5;229.70;101.21;128.49;1148.49
01/10/2022 17:36;store6;p40;1;11.55;8.53;3.03;11.55
01/10/2022 17:07;store6;p49;2;130.63;44.82;85.81;261.27
01/10/2022 17:49;store6;p34;4;444.85;293.93;150.92;1779.41
01/10/2022 17:02;store6;p13;4;117.80;66.89;50.91;471.21
01/10/2022 17:22;store6;p6;6;183.24;68.39;114.85;1099.45
01/10/2022 17:58;store6;p35;3;470.54;346.16;124.38;1411.63
01/10/2022 17:55;store6;p12;5;110.77;44.56;66.22;553.86
01/10/2022 17:25;store6;p20;8;229.70;101.21;128.49;1837.59
01/10/2022 17:32;store6;p17;5;189.09;143.92;45.16;945.43
01/10/2022 17:49;store6;p28;3;152.52;77.90;74.62;457.56
01/10/2022 17:18;store6;p21;9;457.76;185.00;272.76;4119.88
01/10/2022 17:33;store6;p0;9;327.01;201.20;125.82;2943.12
01/10/2022 17:50;store6;p16;2;342.49;140.32;202.17;684.98
01/10/2022 17:00;store6;p43;3;201.99;121.93;80.06;605.97
01/10/2022 17:41;store6;p3;5;269.33;105.20;164.13;1346.63
01/10/2022 17:25;store6;p47;5;310.13;235.03;75.10;1550.67
01/10/2022 17:54;store6;p40;9;11.55;8.53;3.03;103.99
01/10/2022 17:02;store6;p8;3;478.84;320.48;158.37;1436.52
01/10/2022 17:54;store6;p40;5;11.55;8.53;3.03;57.77
01/10/2022 17:37;store6;p41;1;28.20;20.49;7.72;28.20
01/10/2022 17:45;store6;p47;8;310.13;235.03;75.10;2481.08
01/10/2022 17:19;store6;p47;9;310.13;235.03;75.10;2791.21
01/10/2022 17:12;store6;p46;9;116.80;51.52;65.28;1051.21
01/10/2022 17:44;store6;p33;3;40.89;26.71;14.17;122.66
01/10/2022 17:21;store6;p25;5;168.06;104.11;63.95;840.31
01/10/2022 17:30;store6;p22;2;328.86;164.07;164.78;657.71
01/10/2022 17:41;store6;p46;1;116.80;51.52;65.28;116.80
01/10/2022 17:20;store6;p37;2;181.43;117.00;64.43;362.87
01/10/2022 17:13;store6;p22;5;328.86;164.07;164.78;1644.28
01/10/2022 17:33;store6;p23;6;271.24;103.13;168.11;1627.42
01/10/2022 17:04;store6;p23;9;271.24;103.13;168.11;2441.13
01/10/2022 17:13;store6;p23;8;271.24;103.13;168.11;2169.89
01/10/2022 17:22;store6;p1;1;174.76;101.24;73.52;174.76
01/10/2022 17:41;store6;p43;8;201.99;121.93;80.06;1615.93
01/10/2022 17:30;store6;p29;9;238.17;109.49;128.68;2143.54
01/10/2022 17:46;store6;p14;1;240.01;114.72;125.28;240.01
01/10/2022 17:45;store6;p37;8;181.43;117.00;64.43;1451.48
01/10/2022 17:36;store6;p24;9;331.02;186.23;144.79;2979.14
01/10/2022 17:33;store6;p47;6;310.13;235.03;75.10;1860.81
01/10/2022 17:53;store6;p15;7;407.36;186.41;220.95;2851.51
01/10/2022 17:13;store6;p26;2;74.17;25.89;48.28;148.34
01/10/2022 17:38;store6;p21;8;457.76;185.00;272.76;3662.11
01/10/2022 17:34;store6;p34;1;444.85;293.93;150.92;444.85
01/10/2022 17:47;store6;p9;9;89.05;42.28;46.77;801.44
01/10/2022 17:45;store6;p25;2;168.06;104.11;63.95;336.12
01/10/2022 17:19;store6;p34;9;444.85;293.93;150.92;4003.67
01/10/2022 17:40;store6;p26;6;74.17;25.89;48.28;445.03
01/10/2022 17:16;store6;p1;1;174.76;101.24;73.52;174.76
01/10/2022 17:12;store6;p2;6;414.34;211.85;202.49;2486.02
01/10/2022 17:46;store6;p26;5;74.17;25.89;48.28;370.86
01/10/2022 17:16;store6;p45;3;204.54;71.15;133.39;613.62
01/10/2022 17:31;store6;p13;8;117.80;66.89;50.91;942.43
01/10/2022 17:04;store6;p22;2;328.86;164.07;164.78;657.71
01/10/2022 17:01;store6;p36;3;248.18;139.33;108.85;744.54
01/10/2022 17:56;store6;p48;6;346.45;119.18;227.27;2078.69
01/10/2022 17:48;store6;p29;1;238.17;109.49;128.68;238.17
01/10/2022 17:34;store6;p43;9;201.99;121.93;80.06;1817.92
01/10/2022 17:12;store6;p14;3;240.01;114.72;125.28;720.02
01/10/2022 17:52;store6;p6;3;183.24;68.39;114.85;549.72
01/10/2022 17:55;store6;p26;2;74.17;25.89;48.28;148.34
01/10/2022 17:19;store6;p30;2;199.67;81.62;118.05;399.34
01/10/2022 17:11;store6;p34;7;444.85;293.93;150.92;3113.97
01/10/2022 17:44;store6;p37;6;181.43;117.00;64.43;1088.61
01/10/2022 17:09;store6;p17;4;189.09;143.92;45.16;756.34
01/10/2022 17:51;store6;p15;2;407.36;186.41;220.95;814.72
01/10/2022 17:21;store6;p3;8;269.33;105.20;164.13;2154.60
01/10/2022 17:57;store6;p30;7;199.67;81.62;118.05;1397.69
01/10/2022 17:06;store6;p33;6;40.89;26.71;14.17;245.32
01/10/2022 17:18;store6;p21;3;457.76;185.00;272.76;1373.29
01/10/2022 17:57;store6;p48;1;346.45;119.18;227.27;346.45
01/10/2022 17:55;store6;p29;1;238.17;109.49;128.68;238.17
01/10/2022 17:29;store6;p33;4;40.89;26.71;14.17;163.55
01/10/2022 17:23;store6;p29;4;238.17;109.49;128.68;952.68
01/10/2022 17:05;store6;p34;6;444.85;293.93;150.92;2669.12
01/10/2022 17:34;store6;p46;7;116.80;51.52;65.28;817.61
01/10/2022 17:42;store6;p23;6;271.24;103.13;168.11;1627.42
01/10/2022 17:21;store6;p49;7;130.63;44.82;85.81;914.43
01/10/2022 17:00;store6;p33;7;40.89;26.71;14.17;286.21
01/10/2022 17:10;store6;p40;6;11.55;8.53;3.03;69.33
01/10/2022 17:03;store6;p43;9;201.99;121.93;80.06;1817.92
01/10/2022 17:45;store6;p1;9;174.76;101.24;73.52;1572.80
01/10/2022 17:48;store6;p40;7;11.55;8.53;3.03;80.88
01/10/2022 17:12;store6;p46;3;116.80;51.52;65.28;350.40
01/10/2022 17:00;store6;p19;4;219.53;101.11;118.43;878.14
01/10/2022 17:19;store6;p9;5;89.05;42.28;46.77;445.24
01/10/2022 17:57;store6;p32;9;38.32;15.21;23.10;344.85
01/10/2022 17:51;store6;p46;2;116.80;51.52;65.28;233.60
01/10/2022 17:51;store6;p36;4;248.18;139.33;108.85;992.72
01/10/2022 17:21;store6;p45;9;204.54;71.15;133.39;1840.86
01/10/2022 17:38;store6;p2;7;414.34;211.85;202.49;2900.36
01/10/2022 17:53;store6;p41;2;28.20;20.49;7.72;56.41
01/10/2022 17:36;store6;p46;4;116.80;51.52;65.28;467.21
01/10/2022 17:30;store6;p47;1;310.13;235.03;75.10;310.13
01/10/2022 17:17;store6;p24;3;331.02;186.23;144.79;993.05
01/10/2022 17:31;store6;p28;2;152.52;77.90;74.62;305.04
01/10/2022 17:32;store6;p2;5;414.34;211.85;202.49;2071.68
01/10/2022 17:20;store6;p38;1;299.96;155.56;144.40;299.96
01/10/2022 17:35;store6;p7;5;269.22;137.00;132.22;1346.08
01/10/2022 17:22;store6;p27;7;187.69;63.16;124.53;1313.86
01/10/2022 17:19;store6;p24;6;331.02;186.23;144.79;1986.10
01/10/2022 17:11;store6;p37;9;181.43;117.00;64.43;1632.91
01/10/2022 17:04;store6;p38;5;299.96;155.56;144.40;1499.80
01/10/2022 17:54;store6;p1;2;174.76;101.24;73.52;349.51
01/10/2022 17:53;store6;p7;4;269.22;137.00;132.22;1076.86
01/10/2022 17:51;store6;p11;5;328.13;112.63;215.50;1640.66
01/10/2022 17:24;store6;p7;1;269.22;137.00;132.22;269.22
01/10/2022 17:45;store6;p34;3;444.85;293.93;150.92;1334.56
01/10/2022 17:08;store6;p39;1;163.85;106.11;57.74;163.85
01/10/2022 17:16;store6;p20;2;229.70;101.21;128.49;459.40
01/10/2022 17:19;store6;p36;5;248.18;139.33;108.85;1240.90
01/10/2022 17:01;store6;p24;4;331.02;186.23;144.79;1324.06
01/10/2022 17:54;store6;p28;8;152.52;77.90;74.62;1220.15
01/10/2022 17:18;store6;p4;7;24.21;9.24;14.96;169.45
01/10/2022 17:10;store6;p10;5;227.62;79.60;148.02;1138.11
01/10/2022 17:28;store6;p9;9;89.05;42.28;46.77;801.44
01/10/2022 17:35;store6;p1;9;174.76;101.24;73.52;1572.80
01/10/2022 17:17;store6;p34;4;444.85;293.93;150.92;1779.41
01/10/2022 17:16;store6;p25;2;168.06;104.11;63.95;336.12
01/10/2022 17:49;store6;p29;2;238.17;109.49;128.68;476.34
01/10/2022 17:31;store6;p21;6;457.76;185.00;272.76;2746.59
01/10/2022 17:20;store6;p48;1;346.45;119.18;227.27;346.45
01/10/2022 17:08;store6;p48;4;346.45;119.18;227.27;1385.79
01/10/2022 17:19;store6;p0;7;327.01;201.20;125.82;2289.10
01/10/2022 17:49;store6;p5;7;114.85;40.65;74.19;803.92
